key,0,1
100182,雕金匠之魂,<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>7次作業內會比較容易出現高品質狀態<hex:02100103>使用時需消耗道具「雕金匠圖紙」<hex:02100103><hex:024804F201F403><hex:024904F201F503>一次製作最多可使用5次<hex:0249020103><hex:0248020103>
100183,製革匠之魂,<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>7次作業內會比較容易出現高品質狀態<hex:02100103>使用時需消耗道具「製革匠圖紙」<hex:02100103><hex:024804F201F403><hex:024904F201F503>一次製作最多可使用5次<hex:0249020103><hex:0248020103>
100184,裁衣匠之魂,<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>7次作業內會比較容易出現高品質狀態<hex:02100103>使用時需消耗道具「裁衣匠圖紙」<hex:02100103><hex:024804F201F403><hex:024904F201F503>一次製作最多可使用5次<hex:0249020103><hex:0248020103>
100185,煉金術士之魂,<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>7次作業內會比較容易出現高品質狀態<hex:02100103>使用時需消耗道具「煉金術士圖紙」<hex:02100103><hex:024804F201F403><hex:024904F201F503>一次製作最多可使用5次<hex:0249020103><hex:0248020103>
100186,烹調師之魂,<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>7次作業內會比較容易出現高品質狀態<hex:02100103>使用時需消耗道具「烹調師圖紙」<hex:02100103><hex:024804F201F403><hex:024904F201F503>一次製作最多可使用5次<hex:0249020103><hex:0248020103>
100187,工作小調,<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>附加11檔工作小調的狀態<hex:02100103>每出現一次「高品質」及以上的狀態時，積累的小調效果會減少1檔。效果減少到0時會發動消耗耐久推進作業進展的「收尾」，並結束工作小調效果<hex:02100103>（收尾　效率：200　成功率：50%）<hex:02100103>積累的效果為3的倍數時，部分製作系技能的效率會有所提高
100188,工作小調,<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>附加11檔工作小調的狀態<hex:02100103>每出現一次「高品質」及以上的狀態時，積累的小調效果會減少1檔。效果減少到0時會發動消耗耐久推進作業進展的「收尾」，並結束工作小調效果<hex:02100103>（收尾　效率：200　成功率：50%）<hex:02100103>積累的效果為3的倍數時，部分製作系技能的效率會有所提高
100189,工作小調,<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>附加11檔工作小調的狀態<hex:02100103>每出現一次「高品質」及以上的狀態時，積累的小調效果會減少1檔。效果減少到0時會發動消耗耐久推進作業進展的「收尾」，並結束工作小調效果<hex:02100103>（收尾　效率：200　成功率：50%）<hex:02100103>積累的效果為3的倍數時，部分製作系技能的效率會有所提高
100190,工作小調,<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>附加11檔工作小調的狀態<hex:02100103>每出現一次「高品質」及以上的狀態時，積累的小調效果會減少1檔。效果減少到0時會發動消耗耐久推進作業進展的「收尾」，並結束工作小調效果<hex:02100103>（收尾　效率：200　成功率：50%）<hex:02100103>積累的效果為3的倍數時，部分製作系技能的效率會有所提高
100191,工作小調,<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>附加11檔工作小調的狀態<hex:02100103>每出現一次「高品質」及以上的狀態時，積累的小調效果會減少1檔。效果減少到0時會發動消耗耐久推進作業進展的「收尾」，並結束工作小調效果<hex:02100103>（收尾　效率：200　成功率：50%）<hex:02100103>積累的效果為3的倍數時，部分製作系技能的效率會有所提高
100192,工作小調,<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>附加11檔工作小調的狀態<hex:02100103>每出現一次「高品質」及以上的狀態時，積累的小調效果會減少1檔。效果減少到0時會發動消耗耐久推進作業進展的「收尾」，並結束工作小調效果<hex:02100103>（收尾　效率：200　成功率：50%）<hex:02100103>積累的效果為3的倍數時，部分製作系技能的效率會有所提高
100193,工作小調,<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>附加11檔工作小調的狀態<hex:02100103>每出現一次「高品質」及以上的狀態時，積累的小調效果會減少1檔。效果減少到0時會發動消耗耐久推進作業進展的「收尾」，並結束工作小調效果<hex:02100103>（收尾　效率：200　成功率：50%）<hex:02100103>積累的效果為3的倍數時，部分製作系技能的效率會有所提高
100194,工作小調,<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>附加11檔工作小調的狀態<hex:02100103>每出現一次「高品質」及以上的狀態時，積累的小調效果會減少1檔。效果減少到0時會發動消耗耐久推進作業進展的「收尾」，並結束工作小調效果<hex:02100103>（收尾　效率：200　成功率：50%）<hex:02100103>積累的效果為3的倍數時，部分製作系技能的效率會有所提高
100195,倉促II,消耗耐久以提高製品品質<hex:02100103>效率：100<hex:02100103>成功率：60%
100196,倉促II,消耗耐久以提高製品品質<hex:02100103>效率：100<hex:02100103>成功率：60%
100197,倉促II,消耗耐久以提高製品品質<hex:02100103>效率：100<hex:02100103>成功率：60%
100198,倉促II,消耗耐久以提高製品品質<hex:02100103>效率：100<hex:02100103>成功率：60%
100199,倉促II,消耗耐久以提高製品品質<hex:02100103>效率：100<hex:02100103>成功率：60%
100200,倉促II,消耗耐久以提高製品品質<hex:02100103>效率：100<hex:02100103>成功率：60%
100201,倉促II,消耗耐久以提高製品品質<hex:02100103>效率：100<hex:02100103>成功率：60%
100202,倉促II,消耗耐久以提高製品品質<hex:02100103>效率：100<hex:02100103>成功率：60%
100203,模範製作,消耗耐久以推動作業進展<hex:02100103>效率：<hex:020812E4E94509FF0B><hex:020807E0E94653B59703><hex:9703><hex:02100103>成功率：100%
100204,模範製作,消耗耐久以推動作業進展<hex:02100103>效率：<hex:020812E4E9450AFF0B><hex:020807E0E94653B59703><hex:9703><hex:02100103>成功率：100%
100205,模範製作,消耗耐久以推動作業進展<hex:02100103>效率：<hex:020812E4E9450BFF0B><hex:020807E0E94653B59703><hex:9703><hex:02100103>成功率：100%
100206,模範製作,消耗耐久以推動作業進展<hex:02100103>效率：<hex:020812E4E9450CFF0B><hex:020807E0E94653B59703><hex:9703><hex:02100103>成功率：100%
100207,模範製作,消耗耐久以推動作業進展<hex:02100103>效率：<hex:020812E4E9450DFF0B><hex:020807E0E94653B59703><hex:9703><hex:02100103>成功率：100%
100208,模範製作,消耗耐久以推動作業進展<hex:02100103>效率：<hex:020812E4E9450EFF0B><hex:020807E0E94653B59703><hex:9703><hex:02100103>成功率：100%
100209,模範製作,消耗耐久以推動作業進展<hex:02100103>效率：<hex:020812E4E9450FFF0B><hex:020807E0E94653B59703><hex:9703><hex:02100103>成功率：100%
100210,模範製作,消耗耐久以推動作業進展<hex:02100103>效率：<hex:020812E4E94510FF0B><hex:020807E0E94653B59703><hex:9703><hex:02100103>成功率：100%
100211,高速製作II,消耗耐久以推動作業進展<hex:02100103>效率：300<hex:02100103>成功率：60%
100212,高速製作II,消耗耐久以推動作業進展<hex:02100103>效率：300<hex:02100103>成功率：60%
100213,高速製作II,消耗耐久以推動作業進展<hex:02100103>效率：300<hex:02100103>成功率：60%
100214,高速製作II,消耗耐久以推動作業進展<hex:02100103>效率：300<hex:02100103>成功率：60%
100215,高速製作II,消耗耐久以推動作業進展<hex:02100103>效率：300<hex:02100103>成功率：60%
100216,高速製作II,消耗耐久以推動作業進展<hex:02100103>效率：300<hex:02100103>成功率：60%
100217,高速製作II,消耗耐久以推動作業進展<hex:02100103>效率：300<hex:02100103>成功率：60%
100218,高速製作II,消耗耐久以推動作業進展<hex:02100103>效率：300<hex:02100103>成功率：60%
100219,專心加工,消耗耐久以提高製品品質<hex:02100103>成功時：內靜的積累檔數x2（最多積累11檔）<hex:02100103>失敗時：內靜的積累檔數減半<hex:02100103>效率：100<hex:02100103>成功率：50%
100220,專心加工,消耗耐久以提高製品品質<hex:02100103>成功時：內靜的積累檔數x2（最多積累11檔）<hex:02100103>失敗時：內靜的積累檔數減半<hex:02100103>效率：100<hex:02100103>成功率：50%
100221,專心加工,消耗耐久以提高製品品質<hex:02100103>成功時：內靜的積累檔數x2（最多積累11檔）<hex:02100103>失敗時：內靜的積累檔數減半<hex:02100103>效率：100<hex:02100103>成功率：50%
100222,專心加工,消耗耐久以提高製品品質<hex:02100103>成功時：內靜的積累檔數x2（最多積累11檔）<hex:02100103>失敗時：內靜的積累檔數減半<hex:02100103>效率：100<hex:02100103>成功率：50%
100223,專心加工,消耗耐久以提高製品品質<hex:02100103>成功時：內靜的積累檔數x2（最多積累11檔）<hex:02100103>失敗時：內靜的積累檔數減半<hex:02100103>效率：100<hex:02100103>成功率：50%
100224,專心加工,消耗耐久以提高製品品質<hex:02100103>成功時：內靜的積累檔數x2（最多積累11檔）<hex:02100103>失敗時：內靜的積累檔數減半<hex:02100103>效率：100<hex:02100103>成功率：50%
100225,專心加工,消耗耐久以提高製品品質<hex:02100103>成功時：內靜的積累檔數x2（最多積累11檔）<hex:02100103>失敗時：內靜的積累檔數減半<hex:02100103>效率：100<hex:02100103>成功率：50%
100226,專心加工,消耗耐久以提高製品品質<hex:02100103>成功時：內靜的積累檔數x2（最多積累11檔）<hex:02100103>失敗時：內靜的積累檔數減半<hex:02100103>效率：100<hex:02100103>成功率：50%
100227,儉約加工,<hex:024804F201F403><hex:024904F201F503>在儉約和長期儉約狀態下無法使用<hex:0249020103><hex:0248020103><hex:02100103>耐久度消耗量減半的同時提高製品品質<hex:02100103>效率：100<hex:02100103>成功率：100%
100228,儉約加工,<hex:024804F201F403><hex:024904F201F503>在儉約和長期儉約狀態下無法使用<hex:0249020103><hex:0248020103><hex:02100103>耐久度消耗量減半的同時提高製品品質<hex:02100103>效率：100<hex:02100103>成功率：100%
100229,儉約加工,<hex:024804F201F403><hex:024904F201F503>在儉約和長期儉約狀態下無法使用<hex:0249020103><hex:0248020103><hex:02100103>耐久度消耗量減半的同時提高製品品質<hex:02100103>效率：100<hex:02100103>成功率：100%
100230,儉約加工,<hex:024804F201F403><hex:024904F201F503>在儉約和長期儉約狀態下無法使用<hex:0249020103><hex:0248020103><hex:02100103>耐久度消耗量減半的同時提高製品品質<hex:02100103>效率：100<hex:02100103>成功率：100%
100231,儉約加工,<hex:024804F201F403><hex:024904F201F503>在儉約和長期儉約狀態下無法使用<hex:0249020103><hex:0248020103><hex:02100103>耐久度消耗量減半的同時提高製品品質<hex:02100103>效率：100<hex:02100103>成功率：100%
100232,儉約加工,<hex:024804F201F403><hex:024904F201F503>在儉約和長期儉約狀態下無法使用<hex:0249020103><hex:0248020103><hex:02100103>耐久度消耗量減半的同時提高製品品質<hex:02100103>效率：100<hex:02100103>成功率：100%
100233,儉約加工,<hex:024804F201F403><hex:024904F201F503>在儉約和長期儉約狀態下無法使用<hex:0249020103><hex:0248020103><hex:02100103>耐久度消耗量減半的同時提高製品品質<hex:02100103>效率：100<hex:02100103>成功率：100%
100234,儉約加工,<hex:024804F201F403><hex:024904F201F503>在儉約和長期儉約狀態下無法使用<hex:0249020103><hex:0248020103><hex:02100103>耐久度消耗量減半的同時提高製品品質<hex:02100103>效率：100<hex:02100103>成功率：100%
100235,注視製作,消耗耐久以推動作業進展<hex:02100103>效率：200<hex:02100103>成功率：50%<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊條件：<hex:0249020103><hex:0248020103>觀察<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊時成功率：<hex:0249020103><hex:0248020103>100%
100236,注視製作,消耗耐久以推動作業進展<hex:02100103>效率：200<hex:02100103>成功率：50%<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊條件：<hex:0249020103><hex:0248020103>觀察<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊時成功率：<hex:0249020103><hex:0248020103>100%
100237,注視製作,消耗耐久以推動作業進展<hex:02100103>效率：200<hex:02100103>成功率：50%<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊條件：<hex:0249020103><hex:0248020103>觀察<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊時成功率：<hex:0249020103><hex:0248020103>100%
100238,注視製作,消耗耐久以推動作業進展<hex:02100103>效率：200<hex:02100103>成功率：50%<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊條件：<hex:0249020103><hex:0248020103>觀察<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊時成功率：<hex:0249020103><hex:0248020103>100%
100239,注視製作,消耗耐久以推動作業進展<hex:02100103>效率：200<hex:02100103>成功率：50%<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊條件：<hex:0249020103><hex:0248020103>觀察<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊時成功率：<hex:0249020103><hex:0248020103>100%
100240,注視製作,消耗耐久以推動作業進展<hex:02100103>效率：200<hex:02100103>成功率：50%<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊條件：<hex:0249020103><hex:0248020103>觀察<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊時成功率：<hex:0249020103><hex:0248020103>100%
100241,注視製作,消耗耐久以推動作業進展<hex:02100103>效率：200<hex:02100103>成功率：50%<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊條件：<hex:0249020103><hex:0248020103>觀察<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊時成功率：<hex:0249020103><hex:0248020103>100%
100242,注視製作,消耗耐久以推動作業進展<hex:02100103>效率：200<hex:02100103>成功率：50%<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊條件：<hex:0249020103><hex:0248020103>觀察<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊時成功率：<hex:0249020103><hex:0248020103>100%
100243,注視加工,消耗耐久以提高製品品質<hex:02100103>效率：150<hex:02100103>成功率：50%<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊條件：<hex:0249020103><hex:0248020103>觀察<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊時成功率：<hex:0249020103><hex:0248020103>100%
100244,注視加工,消耗耐久以提高製品品質<hex:02100103>效率：150<hex:02100103>成功率：50%<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊條件：<hex:0249020103><hex:0248020103>觀察<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊時成功率：<hex:0249020103><hex:0248020103>100%
100245,注視加工,消耗耐久以提高製品品質<hex:02100103>效率：150<hex:02100103>成功率：50%<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊條件：<hex:0249020103><hex:0248020103>觀察<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊時成功率：<hex:0249020103><hex:0248020103>100%
100246,注視加工,消耗耐久以提高製品品質<hex:02100103>效率：150<hex:02100103>成功率：50%<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊條件：<hex:0249020103><hex:0248020103>觀察<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊時成功率：<hex:0249020103><hex:0248020103>100%
100247,注視加工,消耗耐久以提高製品品質<hex:02100103>效率：150<hex:02100103>成功率：50%<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊條件：<hex:0249020103><hex:0248020103>觀察<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊時成功率：<hex:0249020103><hex:0248020103>100%
100248,注視加工,消耗耐久以提高製品品質<hex:02100103>效率：150<hex:02100103>成功率：50%<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊條件：<hex:0249020103><hex:0248020103>觀察<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊時成功率：<hex:0249020103><hex:0248020103>100%
100249,注視加工,消耗耐久以提高製品品質<hex:02100103>效率：150<hex:02100103>成功率：50%<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊條件：<hex:0249020103><hex:0248020103>觀察<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊時成功率：<hex:0249020103><hex:0248020103>100%
100250,注視加工,消耗耐久以提高製品品質<hex:02100103>效率：150<hex:02100103>成功率：50%<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊條件：<hex:0249020103><hex:0248020103>觀察<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊時成功率：<hex:0249020103><hex:0248020103>100%
100251,起始準備,<hex:024804F201F403><hex:024904F201F503>僅可在首次作業時發動<hex:0249020103><hex:0248020103><hex:02100103>附加起始準備狀態，一定機率可降低製作力的消耗量<hex:02100103><hex:024804F201F803><hex:024904F201F903>裝備專家之證時：<hex:0249020103><hex:0248020103>可以使用一次專精絕技並結束起始準備的狀態
100252,起始準備,<hex:024804F201F403><hex:024904F201F503>僅可在首次作業時發動<hex:0249020103><hex:0248020103><hex:02100103>附加起始準備狀態，一定機率可降低製作力的消耗量<hex:02100103><hex:024804F201F803><hex:024904F201F903>裝備專家之證時：<hex:0249020103><hex:0248020103>可以使用一次專精絕技並結束起始準備的狀態
100253,起始準備,<hex:024804F201F403><hex:024904F201F503>僅可在首次作業時發動<hex:0249020103><hex:0248020103><hex:02100103>附加起始準備狀態，一定機率可降低製作力的消耗量<hex:02100103><hex:024804F201F803><hex:024904F201F903>裝備專家之證時：<hex:0249020103><hex:0248020103>可以使用一次專精絕技並結束起始準備的狀態
100254,起始準備,<hex:024804F201F403><hex:024904F201F503>僅可在首次作業時發動<hex:0249020103><hex:0248020103><hex:02100103>附加起始準備狀態，一定機率可降低製作力的消耗量<hex:02100103><hex:024804F201F803><hex:024904F201F903>裝備專家之證時：<hex:0249020103><hex:0248020103>可以使用一次專精絕技並結束起始準備的狀態
100255,起始準備,<hex:024804F201F403><hex:024904F201F503>僅可在首次作業時發動<hex:0249020103><hex:0248020103><hex:02100103>附加起始準備狀態，一定機率可降低製作力的消耗量<hex:02100103><hex:024804F201F803><hex:024904F201F903>裝備專家之證時：<hex:0249020103><hex:0248020103>可以使用一次專精絕技並結束起始準備的狀態
100256,起始準備,<hex:024804F201F403><hex:024904F201F503>僅可在首次作業時發動<hex:0249020103><hex:0248020103><hex:02100103>附加起始準備狀態，一定機率可降低製作力的消耗量<hex:02100103><hex:024804F201F803><hex:024904F201F903>裝備專家之證時：<hex:0249020103><hex:0248020103>可以使用一次專精絕技並結束起始準備的狀態
100257,起始準備,<hex:024804F201F403><hex:024904F201F503>僅可在首次作業時發動<hex:0249020103><hex:0248020103><hex:02100103>附加起始準備狀態，一定機率可降低製作力的消耗量<hex:02100103><hex:024804F201F803><hex:024904F201F903>裝備專家之證時：<hex:0249020103><hex:0248020103>可以使用一次專精絕技並結束起始準備的狀態
100258,起始準備,<hex:024804F201F403><hex:024904F201F503>僅可在首次作業時發動<hex:0249020103><hex:0248020103><hex:02100103>附加起始準備狀態，一定機率可降低製作力的消耗量<hex:02100103><hex:024804F201F803><hex:024904F201F903>裝備專家之證時：<hex:0249020103><hex:0248020103>可以使用一次專精絕技並結束起始準備的狀態
100259,專精絕技：鞏固,<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>結束起始準備的狀態，恢復25點耐久
100260,專精絕技：鞏固,<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>結束起始準備的狀態，恢復25點耐久
100261,專精絕技：鞏固,<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>結束起始準備的狀態，恢復25點耐久
100262,專精絕技：鞏固,<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>結束起始準備的狀態，恢復25點耐久
100263,專精絕技：鞏固,<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>結束起始準備的狀態，恢復25點耐久
100264,專精絕技：鞏固,<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>結束起始準備的狀態，恢復25點耐久
100265,專精絕技：鞏固,<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>結束起始準備的狀態，恢復25點耐久
100266,專精絕技：鞏固,<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>結束起始準備的狀態，恢復25點耐久
100267,專精絕技：安穩,<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>結束起始準備的狀態，恢復65點製作力
100268,專精絕技：安穩,<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>結束起始準備的狀態，恢復65點製作力
100269,專精絕技：安穩,<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>結束起始準備的狀態，恢復65點製作力
100270,專精絕技：安穩,<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>結束起始準備的狀態，恢復65點製作力
100271,專精絕技：安穩,<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>結束起始準備的狀態，恢復65點製作力
100272,專精絕技：安穩,<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>結束起始準備的狀態，恢復65點製作力
100273,專精絕技：安穩,<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>結束起始準備的狀態，恢復65點製作力
100274,專精絕技：安穩,<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>結束起始準備的狀態，恢復65點製作力
100275,專精絕技：閑靜,<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>結束起始準備的狀態，使內靜的積累檔數+3（最多積累11檔）
100276,專精絕技：閑靜,<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>結束起始準備的狀態，使內靜的積累檔數+3（最多積累11檔）
100277,專精絕技：閑靜,<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>結束起始準備的狀態，使內靜的積累檔數+3（最多積累11檔）
100278,專精絕技：閑靜,<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>結束起始準備的狀態，使內靜的積累檔數+3（最多積累11檔）
100279,專精絕技：閑靜,<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>結束起始準備的狀態，使內靜的積累檔數+3（最多積累11檔）
100280,專精絕技：閑靜,<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>結束起始準備的狀態，使內靜的積累檔數+3（最多積累11檔）
100281,專精絕技：閑靜,<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>結束起始準備的狀態，使內靜的積累檔數+3（最多積累11檔）
100282,專精絕技：閑靜,<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>結束起始準備的狀態，使內靜的積累檔數+3（最多積累11檔）
100283,工匠的神速技巧,<hex:024804F201F403><hex:024904F201F503>僅可在首次作業且用於等級低了10級及以上的配方時發動<hex:0249020103><hex:0248020103><hex:02100103>可提升製品最大品質的100%<hex:02100103>成功率：100%<hex:02100103><hex:024804F201F403><hex:024904F201F503>無法在高難度配方中使用<hex:0249020103><hex:0248020103>
100284,工匠的神速技巧,<hex:024804F201F403><hex:024904F201F503>僅可在首次作業且用於等級低了10級及以上的配方時發動<hex:0249020103><hex:0248020103><hex:02100103>可提升製品最大品質的100%<hex:02100103>成功率：100%<hex:02100103><hex:024804F201F403><hex:024904F201F503>無法在高難度配方中使用<hex:0249020103><hex:0248020103>
100285,工匠的神速技巧,<hex:024804F201F403><hex:024904F201F503>僅可在首次作業且用於等級低了10級及以上的配方時發動<hex:0249020103><hex:0248020103><hex:02100103>可提升製品最大品質的100%<hex:02100103>成功率：100%<hex:02100103><hex:024804F201F403><hex:024904F201F503>無法在高難度配方中使用<hex:0249020103><hex:0248020103>
100286,工匠的神速技巧,<hex:024804F201F403><hex:024904F201F503>僅可在首次作業且用於等級低了10級及以上的配方時發動<hex:0249020103><hex:0248020103><hex:02100103>可提升製品最大品質的100%<hex:02100103>成功率：100%<hex:02100103><hex:024804F201F403><hex:024904F201F503>無法在高難度配方中使用<hex:0249020103><hex:0248020103>
100287,工匠的神速技巧,<hex:024804F201F403><hex:024904F201F503>僅可在首次作業且用於等級低了10級及以上的配方時發動<hex:0249020103><hex:0248020103><hex:02100103>可提升製品最大品質的100%<hex:02100103>成功率：100%<hex:02100103><hex:024804F201F403><hex:024904F201F503>無法在高難度配方中使用<hex:0249020103><hex:0248020103>
100288,工匠的神速技巧,<hex:024804F201F403><hex:024904F201F503>僅可在首次作業且用於等級低了10級及以上的配方時發動<hex:0249020103><hex:0248020103><hex:02100103>可提升製品最大品質的100%<hex:02100103>成功率：100%<hex:02100103><hex:024804F201F403><hex:024904F201F503>無法在高難度配方中使用<hex:0249020103><hex:0248020103>
100289,工匠的神速技巧,<hex:024804F201F403><hex:024904F201F503>僅可在首次作業且用於等級低了10級及以上的配方時發動<hex:0249020103><hex:0248020103><hex:02100103>可提升製品最大品質的100%<hex:02100103>成功率：100%<hex:02100103><hex:024804F201F403><hex:024904F201F503>無法在高難度配方中使用<hex:0249020103><hex:0248020103>
100290,工匠的神速技巧,<hex:024804F201F403><hex:024904F201F503>僅可在首次作業且用於等級低了10級及以上的配方時發動<hex:0249020103><hex:0248020103><hex:02100103>可提升製品最大品質的100%<hex:02100103>成功率：100%<hex:02100103><hex:024804F201F403><hex:024904F201F503>無法在高難度配方中使用<hex:0249020103><hex:0248020103>
100291,工匠的苦行,<hex:024804F201F403><hex:024904F201F503>僅可在首次作業且用於等級低了10級及以上的配方時發動<hex:0249020103><hex:0248020103><hex:02100103>可提升製品最大品質的30%～100%<hex:02100103>成功率：100%
100292,工匠的苦行,<hex:024804F201F403><hex:024904F201F503>僅可在首次作業且用於等級低了10級及以上的配方時發動<hex:0249020103><hex:0248020103><hex:02100103>可提升製品最大品質的30%～100%<hex:02100103>成功率：100%
100293,工匠的苦行,<hex:024804F201F403><hex:024904F201F503>僅可在首次作業且用於等級低了10級及以上的配方時發動<hex:0249020103><hex:0248020103><hex:02100103>可提升製品最大品質的30%～100%<hex:02100103>成功率：100%
100294,工匠的苦行,<hex:024804F201F403><hex:024904F201F503>僅可在首次作業且用於等級低了10級及以上的配方時發動<hex:0249020103><hex:0248020103><hex:02100103>可提升製品最大品質的30%～100%<hex:02100103>成功率：100%
100295,工匠的苦行,<hex:024804F201F403><hex:024904F201F503>僅可在首次作業且用於等級低了10級及以上的配方時發動<hex:0249020103><hex:0248020103><hex:02100103>可提升製品最大品質的30%～100%<hex:02100103>成功率：100%
100296,工匠的苦行,<hex:024804F201F403><hex:024904F201F503>僅可在首次作業且用於等級低了10級及以上的配方時發動<hex:0249020103><hex:0248020103><hex:02100103>可提升製品最大品質的30%～100%<hex:02100103>成功率：100%
100297,工匠的苦行,<hex:024804F201F403><hex:024904F201F503>僅可在首次作業且用於等級低了10級及以上的配方時發動<hex:0249020103><hex:0248020103><hex:02100103>可提升製品最大品質的30%～100%<hex:02100103>成功率：100%
100298,工匠的苦行,<hex:024804F201F403><hex:024904F201F503>僅可在首次作業且用於等級低了10級及以上的配方時發動<hex:0249020103><hex:0248020103><hex:02100103>可提升製品最大品質的30%～100%<hex:02100103>成功率：100%
